Time_Index,Drift_Type,Top_Features,Errors
2905,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1670.006309316744), np.float64(424.18429177861947), np.float64(205.96751079676832)]"
2906,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1659.6996383333062), np.float64(419.95987402375675), np.float64(203.4532718905076)]"
2907,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1657.1874931022764), np.float64(421.2038019121479), np.float64(207.28150624191585)]"
2908,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1653.7747041805765), np.float64(418.2567802231135), np.float64(204.32638934841356)]"
2909,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1659.6677669210671), np.float64(419.5376849930515), np.float64(206.3607083412416)]"
2910,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1658.9550573414854), np.float64(418.53052569314275), np.float64(203.28132426388703)]"
2911,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1645.531896173779), np.float64(416.7025880900095), np.float64(201.57148876401536)]"
2912,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1650.631667416127), np.float64(417.9747985935431), np.float64(201.58882326843926)]"
2913,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1671.4974284941497), np.float64(416.97107967724105), np.float64(196.09919705235842)]"
2914,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1656.239558417366), np.float64(418.83564961609545), np.float64(199.14750865955642)]"
2915,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1650.703198823286), np.float64(415.720857463016), np.float64(192.8298808747206)]"
2916,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1644.3039153601076), np.float64(415.44930254228694), np.float64(193.3418525994252)]"
2917,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1626.9818106441533), np.float64(413.8012049412746), np.float64(196.1587815173778)]"
2918,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1645.2356271511483), np.float64(416.9122383958791), np.float64(201.45058712845795)]"
2919,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1653.6288845681017), np.float64(414.5774200271001), np.float64(198.06495362501488)]"
2920,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1654.51741776293), np.float64(416.7812461904121), np.float64(199.35976124662574)]"
2921,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1632.1787535508142), np.float64(414.52011139382756), np.float64(198.1518782392999)]"
2922,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1647.5252714218418), np.float64(416.2806376437329), np.float64(197.13310964524356)]"
2923,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1657.3833706917655), np.float64(416.4515673542017), np.float64(195.02637764628372)]"
2924,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1654.8378495071872), np.float64(413.2310863381149), np.float64(190.6616280803798)]"
2925,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1634.9684315304698), np.float64(414.84958654360764), np.float64(193.42109773115726)]"
2926,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1663.8623848908283), np.float64(417.24577372719233), np.float64(194.11938543014324)]"
2927,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1652.2480467822588), np.float64(416.36288903575314), np.float64(195.2493329040698)]"
2928,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1662.147224133007), np.float64(419.45734710783654), np.float64(199.00325945049278)]"
2929,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1641.6480128829648), np.float64(416.9803485787338), np.float64(197.74891125197237)]"
2930,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1651.8215798397898), np.float64(418.87781912127014), np.float64(199.09649318047371)]"
2931,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1673.0108560190583), np.float64(422.23532589075023), np.float64(202.59618599905798)]"
2932,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1640.3240815439071), np.float64(416.8150679815791), np.float64(199.9966281287763)]"
2933,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1628.3772048966957), np.float64(417.00600047813134), np.float64(202.6091344692613)]"
2934,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1656.1677124355024), np.float64(418.5018365436719), np.float64(203.05931285606846)]"
2935,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1657.073630919594), np.float64(416.7163820177223), np.float64(200.84089806446866)]"
2936,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1651.857735858352), np.float64(415.69237247071686), np.float64(197.02849038179903)]"
2937,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1645.5047661528781), np.float64(418.27148177849733), np.float64(201.2597079745148)]"
2938,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1652.9270440617074), np.float64(414.23714587820285), np.float64(193.8689846630929)]"
2939,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1647.2521545863267), np.float64(416.4622495835245), np.float64(196.8572433281669)]"
2940,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1646.3529127366335), np.float64(415.1363908849251), np.float64(195.08229277918255)]"
2941,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1643.5576324325357), np.float64(413.16985279010197), np.float64(191.85683079583706)]"
2942,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1656.9327348127233), np.float64(415.9170283050191), np.float64(194.24745321342158)]"
2943,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1646.8538880096482), np.float64(414.1136925929526), np.float64(194.93137672564757)]"
2944,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1677.537102874248), np.float64(420.50781896576683), np.float64(198.43190010873477)]"
2945,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1659.6596386118395), np.float64(413.316980056803), np.float64(190.82453621939288)]"
2946,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1635.6117049832178), np.float64(416.3779991316749), np.float64(195.81411401716383)]"
2947,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1663.9370556294725), np.float64(417.04000544725585), np.float64(194.86840564259836)]"
2948,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1638.0760284940445), np.float64(414.6612183311083), np.float64(196.35146723828447)]"
2949,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1637.7036836038253), np.float64(414.72528052031976), np.float64(198.28962088745493)]"
2950,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1650.8795664785443), np.float64(413.62343172283124), np.float64(196.7900917160083)]"
2951,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1641.7746413507962), np.float64(413.87320037390793), np.float64(199.10577218232459)]"
2952,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1638.7443961226104), np.float64(412.8628093647267), np.float64(196.6448138799412)]"
2953,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1641.9792863791822), np.float64(412.9918609695786), np.float64(194.60524030461542)]"
2954,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1629.2022376113318), np.float64(408.158758283937), np.float64(187.7237388749431)]"
2955,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1638.3118096089074), np.float64(411.324450125609), np.float64(189.89466300811472)]"
2956,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1666.7348460872352), np.float64(409.14685111035817), np.float64(185.5185514196576)]"
2957,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1645.0071282627955), np.float64(407.56094507312775), np.float64(184.3599825147623)]"
2958,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1648.6953893794132), np.float64(411.75338169484905), np.float64(187.5382630199847)]"
2959,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1653.1336613652425), np.float64(409.51147261855886), np.float64(186.0108278743098)]"
2960,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1642.5631571216938), np.float64(410.2928740445621), np.float64(188.03765897749787)]"
2961,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1636.56529807183), np.float64(407.25617936513464), np.float64(185.65043340143407)]"
2962,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1656.0291096652832), np.float64(411.3573505723164), np.float64(188.46504827097584)]"
2963,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1623.055020339886), np.float64(407.05543591879325), np.float64(187.91293909300242)]"
2964,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1628.0608816794925), np.float64(409.6236684552364), np.float64(190.67905162155225)]"
2965,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1625.863680634869), np.float64(405.879403755191), np.float64(187.55779707968242)]"
2966,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1628.792625368671), np.float64(406.36019466984817), np.float64(187.8337750830745)]"
2967,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1660.411986021668), np.float64(408.03348224974565), np.float64(185.7079454823292)]"
2968,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1643.7049635586543), np.float64(405.21182004779587), np.float64(182.86900594361887)]"
2969,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1635.9205945333426), np.float64(406.06871327800906), np.float64(183.47066945866135)]"
2970,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1644.7606978758308), np.float64(405.1783052103313), np.float64(182.01725128311057)]"
2971,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1659.6310324523008), np.float64(407.3644130219762), np.float64(183.11132415513617)]"
2972,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1659.7837786266896), np.float64(403.1221419099953), np.float64(177.5674828536037)]"
2973,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1624.0524247292), np.float64(404.92536117364654), np.float64(183.97150104232804)]"
2974,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1636.0191753987556), np.float64(404.4543640281929), np.float64(183.84326622041135)]"
2975,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1630.7747063291924), np.float64(403.777263479424), np.float64(184.4065071876159)]"
2976,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1646.7719914198838), np.float64(406.13216385269334), np.float64(184.26270309203693)]"
2977,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1636.301599835988), np.float64(404.56439424061625), np.float64(182.25523281981467)]"
2978,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1626.4426611876006), np.float64(405.30637067480455), np.float64(183.73407943301086)]"
2979,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1613.520335984239), np.float64(401.22490411259014), np.float64(181.4388419304106)]"
2980,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1641.2352391190511), np.float64(405.9033023092844), np.float64(184.0135011744489)]"
2981,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1642.036862733535), np.float64(402.2126079622033), np.float64(180.29442028149285)]"
2982,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1656.277852385802), np.float64(405.13851418569686), np.float64(181.29136591387083)]"
2983,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1680.744831342868), np.float64(406.9594259755802), np.float64(179.7246220616956)]"
2984,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1669.6497031188314), np.float64(406.43957984817865), np.float64(178.8099763709914)]"
2985,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1638.9190299323116), np.float64(407.6530382155834), np.float64(182.94684971978035)]"
2986,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1617.806582579177), np.float64(403.88786596123356), np.float64(182.2476959063611)]"
2987,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1656.8559127419107), np.float64(406.3084130302033), np.float64(182.8235296181925)]"
2988,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1658.3072064289947), np.float64(409.3191838794456), np.float64(186.7114752091162)]"
2989,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1652.6956592175557), np.float64(408.78548369166856), np.float64(185.36087615803413)]"
2990,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1639.7670051815323), np.float64(408.6943936943524), np.float64(185.88077162281053)]"
2991,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1649.327103759463), np.float64(408.66441755927866), np.float64(188.78769292491313)]"
2992,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1619.2394604622161), np.float64(404.8979115992805), np.float64(186.40777746906764)]"
2993,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1658.561147420954), np.float64(405.0992628138129), np.float64(186.20243796039713)]"
2994,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1638.950540269442), np.float64(399.7468585236386), np.float64(184.3523992005086)]"
2995,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1620.0277474454083), np.float64(403.0904275209456), np.float64(189.2658581793472)]"
2996,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1601.7035449757573), np.float64(396.1934576161381), np.float64(180.80430094678908)]"
2997,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1599.3721202556371), np.float64(398.4345776738799), np.float64(180.63640006490908)]"
2998,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1613.6174420818493), np.float64(397.6786911603187), np.float64(177.63749918331197)]"
2999,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1624.8710437078441), np.float64(398.8639991863266), np.float64(177.1921453851374)]"
3000,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1637.6464416548956), np.float64(397.82602640995196), np.float64(175.18691512992666)]"
3001,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1612.1748267420153), np.float64(397.8246002895581), np.float64(177.9617515142143)]"
3002,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1611.556177099821), np.float64(400.2348034395159), np.float64(180.75132926537546)]"
3003,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1598.8009271531814), np.float64(398.448397231801), np.float64(181.178013242493)]"
3004,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1616.920341851419), np.float64(398.3511352431101), np.float64(181.15173090239514)]"
3005,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1604.4895174671883), np.float64(392.6744425193375), np.float64(176.0893314926729)]"
3006,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1593.1852125832042), np.float64(392.61051322715724), np.float64(177.1489262386695)]"
3007,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1606.2762263453328), np.float64(395.70077407756446), np.float64(178.16521054127347)]"
3008,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1609.5763670880394), np.float64(391.5269312719412), np.float64(172.2752737359502)]"
3009,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1597.9345337573552), np.float64(391.63868144289677), np.float64(171.92013747192635)]"
3010,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1644.5195256147672), np.float64(386.4465598809099), np.float64(161.30368947560922)]"
3011,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1623.7256634137689), np.float64(389.05966396575616), np.float64(164.57455043966473)]"
3012,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1688.6654936064265), np.float64(388.2947312589333), np.float64(161.46727128927975)]"
3013,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1626.6838526773477), np.float64(384.8781522514963), np.float64(160.90869010186776)]"
3014,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1619.8769796506099), np.float64(388.1955617380197), np.float64(165.15644001644247)]"
3015,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1658.717879262174), np.float64(387.0329178787549), np.float64(162.93452049671345)]"
3016,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1675.2046004932163), np.float64(389.20919141295934), np.float64(162.87309576690694)]"
3017,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1661.3661170306095), np.float64(386.4900368934781), np.float64(160.9535843718624)]"
3018,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1648.831379561916), np.float64(388.8151993693569), np.float64(163.93584531306084)]"
3019,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1664.2292389170343), np.float64(388.8501155025586), np.float64(163.0211833784531)]"
3020,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1573.1638236132526), np.float64(396.93120422150207), np.float64(180.6727641623997)]"
3021,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1580.2792473800928), np.float64(393.0641745225603), np.float64(176.33844342658344)]"
3022,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1579.8672623423479), np.float64(399.0675294960824), np.float64(180.64335428640965)]"
3023,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1577.277451475326), np.float64(402.3637082405787), np.float64(182.2534256432841)]"
3024,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1581.927040115438), np.float64(406.83208702347736), np.float64(186.8535475979532)]"
3025,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1572.7104952796394), np.float64(407.8931625391521), np.float64(187.92752471229187)]"
3026,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1590.4963015605765), np.float64(414.52510907705584), np.float64(192.67458406917754)]"
3027,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1576.1331446280526), np.float64(413.38606529245345), np.float64(188.24103493444895)]"
3028,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1537.3858036835222), np.float64(410.673945304733), np.float64(187.05732747759782)]"
